2026-05-23 16:12:33,132 | DEBUG    | [PROCESS_BASELINE] FnHotkeyCapsLKNumLK.exe
2026-05-23 16:12:33,132 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,144 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,144 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,146 | DEBUG    | [PROCESS_BASELINE] Win32Controller.exe
2026-05-23 16:12:33,146 | DEBUG    | [PROCESS_BASELINE] taskhostw.exe
2026-05-23 16:12:33,148 | DEBUG    | [PROCESS_BASELINE] MicrosoftEdgeUpdate.exe
2026-05-23 16:12:33,148 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,150 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,150 | DEBUG    | [PROCESS_BASELINE] BraveCrashHandler64.exe
2026-05-23 16:12:33,150 | DEBUG    | [PROCESS_BASELINE] PowerToys.Awake.exe
2026-05-23 16:12:33,150 | DEBUG    | [PROCESS_BASELINE] ApplicationFrameHost.exe
2026-05-23 16:12:33,150 | DEBUG    | [PROCESS_BASELINE] explorer.exe
2026-05-23 16:12:33,150 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,150 | DEBUG    | [PROCESS_BASELINE] ShellHost.exe
2026-05-23 16:12:33,150 | DEBUG    | [PROCESS_BASELINE] Code.exe
2026-05-23 16:12:33,157 | DEBUG    | [PROCESS_BASELINE] unsecapp.exe
2026-05-23 16:12:33,157 | DEBUG    | [PROCESS_BASELINE] CrossDeviceResume.exe
2026-05-23 16:12:33,160 | DEBUG    | [PROCESS_BASELINE] TabTip.exe
2026-05-23 16:12:33,162 | DEBUG    | [PROCESS_BASELINE] WmiApSrv.exe
2026-05-23 16:12:33,164 | DEBUG    | [PROCESS_BASELINE] Lenovo.Modern.ImController.exe
2026-05-23 16:12:33,165 | DEBUG    | [PROCESS_BASELINE] BraveCrashHandler.exe
2026-05-23 16:12:33,165 | DEBUG    | [PROCESS_BASELINE] PowerToys.exe
2026-05-23 16:12:33,165 | DEBUG    | [PROCESS_BASELINE] CrossDeviceService.exe
2026-05-23 16:12:33,165 | DEBUG    | [PROCESS_BASELINE] FnHotkeyUtility.exe
2026-05-23 16:12:33,165 | DEBUG    | [PROCESS_BASELINE] brave.exe
2026-05-23 16:12:33,165 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,165 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,165 | DEBUG    | [PROCESS_BASELINE] svchost.exe
2026-05-23 16:12:33,165 | DEBUG    | [PROCESS_BASELINE] SmartNote.exe
